Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.660000000000000000e+02,2.378328614518980366e+00,2.516457139122934095e+01,0.000000000000000000e+00,-1.629905834439530736e+04
1.670000000000000000e+02,2.160738507214979620e+00,2.514778444625636666e+01,0.000000000000000000e+00,-1.625760726583600990e+04
1.680000000000000000e+02,1.964688965613303084e+00,2.514896276605858105e+01,0.000000000000000000e+00,-1.621732978845629987e+04
1.690000000000000000e+02,1.788206450835673866e+00,2.513456631282866027e+01,0.000000000000000000e+00,-1.617761001521701655e+04
1.700000000000000000e+02,1.629504480785766374e+00,2.514808561419233968e+01,0.000000000000000000e+00,-1.613717939580548773e+04
1.710000000000000000e+02,1.483074195773302462e+00,2.515169390949618844e+01,0.000000000000000000e+00,-1.609765271270770609e+04
1.720000000000000000e+02,1.351383804804695554e+00,2.512944792002334182e+01,0.000000000000000000e+00,-1.605793119563513210e+04
1.730000000000000000e+02,1.233100804560795849e+00,2.513979255881773511e+01,0.000000000000000000e+00,-1.601861909801074034e+04
1.740000000000000000e+02,1.127014229403786150e+00,2.512320054401645208e+01,0.000000000000000000e+00,-1.597960263511623634e+04
1.750000000000000000e+02,1.032018337008534736e+00,2.514247607181457411e+01,0.000000000000000000e+00,-1.594074827379279850e+04
1.760000000000000000e+02,9.410560215621279756e-01,2.515302549266113274e+01,0.000000000000000000e+00,-1.590225146412407776e+04
1.770000000000000000e+02,8.593674283861770791e-01,2.515598553709494567e+01,0.000000000000000000e+00,-1.586363178254620470e+04
1.780000000000000000e+02,7.861163243966136083e-01,2.513391782340112002e+01,0.000000000000000000e+00,-1.582514455024116978e+04
1.790000000000000000e+02,7.205382156997850451e-01,2.511789272912540127e+01,0.000000000000000000e+00,-1.578693406956318722e+04
1.800000000000000000e+02,6.619299160994761566e-01,2.512353067346953850e+01,0.000000000000000000e+00,-1.574882143115612416e+04
1.810000000000000000e+02,6.079008743716194374e-01,2.513681830770789816e+01,-6.319953128695487976e-03,-1.571128462438335373e+04
1.820000000000000000e+02,5.597622006260383198e-01,2.514879491733951511e+01,0.000000000000000000e+00,-1.567365601766065993e+04
1.830000000000000000e+02,5.169869861389192467e-01,2.515986113420224868e+01,0.000000000000000000e+00,-1.563634695612161158e+04
1.840000000000000000e+02,4.790730575256779700e-01,2.514857210347657457e+01,0.000000000000000000e+00,-1.559938163699754114e+04
1.850000000000000000e+02,4.455427388618393714e-01,2.515628141454864064e+01,0.000000000000000000e+00,-1.556252698474508179e+04
1.860000000000000000e+02,4.303373880657016537e-01,2.514526646430086032e+01,0.000000000000000000e+00,-1.552554083917371463e+04
1.870000000000000000e+02,4.186269670006990129e-01,2.514231436379456852e+01,0.000000000000000000e+00,-1.548921159309222639e+04
