Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
2.160000000000000000e+02,9.599492855640781954e+02,2.543063187809694625e+01,0.000000000000000000e+00,-9.560713436940364772e+03
2.170000000000000000e+02,9.275249212350860262e+02,2.541766436352772374e+01,0.000000000000000000e+00,-9.539199171512591420e+03
2.180000000000000000e+02,8.899034783977563166e+02,2.539364016396326917e+01,0.000000000000000000e+00,-9.517536492324346909e+03
2.190000000000000000e+02,8.457804702145244846e+02,2.536657587429897731e+01,0.000000000000000000e+00,-9.497663849698670674e+03
2.200000000000000000e+02,7.919240679101937985e+02,2.534108039900796427e+01,0.000000000000000000e+00,-9.477428021098807221e+03
2.210000000000000000e+02,8.358992010724418833e+02,2.529720743868224275e+01,0.000000000000000000e+00,-9.457563156108284602e+03
2.220000000000000000e+02,8.523243959047874796e+02,2.528326382344297585e+01,0.000000000000000000e+00,-9.438012828834907850e+03
2.230000000000000000e+02,8.497203114463062548e+02,2.524661335012058672e+01,0.000000000000000000e+00,-9.417777297681255732e+03
2.240000000000000000e+02,8.328140752968025708e+02,2.522729783395779890e+01,0.000000000000000000e+00,-9.397377954022376798e+03
2.250000000000000000e+02,8.032521770850486291e+02,2.523060621103365619e+01,0.000000000000000000e+00,-9.377115241796302143e+03
2.260000000000000000e+02,7.598076496999834717e+02,2.521161942934417866e+01,0.000000000000000000e+00,-9.356959285889577586e+03
