Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.650000000000000000e+02,2.427058088005196179e-01,2.515228275071575226e+01,0.000000000000000000e+00,-1.408973359969319426e+04
1.660000000000000000e+02,2.554288314189545051e-01,2.514971737267142515e+01,0.000000000000000000e+00,-1.417118355592063745e+04
1.670000000000000000e+02,2.681882165353272618e-01,2.516718168715254933e+01,0.000000000000000000e+00,-1.424791386676978436e+04
1.680000000000000000e+02,2.799574470919102831e-01,2.515873247219139230e+01,0.000000000000000000e+00,-1.432020730644595460e+04
1.690000000000000000e+02,2.904758685814300967e-01,2.515473622501690087e+01,0.000000000000000000e+00,-1.438896152578925830e+04
1.700000000000000000e+02,2.997454184431206370e-01,2.515037679029641282e+01,0.000000000000000000e+00,-1.445300197113235481e+04
1.710000000000000000e+02,2.970447859838657445e-01,2.515548846112621462e+01,0.000000000000000000e+00,-1.451164980334727443e+04
1.720000000000000000e+02,2.961578200722879695e-01,2.513921299451135738e+01,0.000000000000000000e+00,-1.456654050857684342e+04
1.730000000000000000e+02,2.962568819875487924e-01,2.512872582310094316e+01,0.000000000000000000e+00,-1.461669239144015592e+04
1.740000000000000000e+02,2.968641958939363112e-01,2.513232704910922521e+01,0.000000000000000000e+00,-1.466248995177014149e+04
1.750000000000000000e+02,2.977145775518369453e-01,2.514911653718225537e+01,0.000000000000000000e+00,-1.470327721582324011e+04
1.760000000000000000e+02,2.951316616542125626e-01,2.517076733758037932e+01,0.000000000000000000e+00,-1.473934261562829488e+04
1.770000000000000000e+02,2.943425492717079428e-01,2.518833719660382897e+01,0.000000000000000000e+00,-1.477153204414105858e+04
1.780000000000000000e+02,2.945222350130064504e-01,2.518650017848484879e+01,0.000000000000000000e+00,-1.479842860037798528e+04
1.790000000000000000e+02,2.951962065364238663e-01,2.518968996156487350e+01,0.000000000000000000e+00,-1.482168103745629196e+04
1.800000000000000000e+02,2.961020410191911312e-01,2.520318491176372078e+01,0.000000000000000000e+00,-1.484023701176009490e+04
1.810000000000000000e+02,2.938390671770275131e-01,2.520976735883825981e+01,-1.552008325234055519e-05,-1.485407829481971567e+04
1.820000000000000000e+02,2.932415162695209410e-01,2.523443801695819388e+01,0.000000000000000000e+00,-1.486398217154308804e+04
1.830000000000000000e+02,2.935337752657196653e-01,2.523597340343626882e+01,0.000000000000000000e+00,-1.486852669648441952e+04
1.840000000000000000e+02,2.942751079710450579e-01,2.524156846157822187e+01,0.000000000000000000e+00,-1.486878114593095961e+04
1.850000000000000000e+02,2.952221555471177261e-01,2.524671870569897791e+01,0.000000000000000000e+00,-1.486468499938622699e+04
1.860000000000000000e+02,8.875666987138289699e+01,2.523644731715842582e+01,0.000000000000000000e+00,-1.485705878753928118e+04
1.870000000000000000e+02,1.781056818409557536e+02,2.525926749824358453e+01,0.000000000000000000e+00,-1.484384169183249469e+04
1.880000000000000000e+02,2.692357494403228770e+02,2.526384471053533787e+01,0.000000000000000000e+00,-1.482666698551591253e+04
1.890000000000000000e+02,3.630581737688809199e+02,2.526439506526631007e+01,0.000000000000000000e+00,-1.480479408047214383e+04
1.900000000000000000e+02,4.605111792845796117e+02,2.526771887714986420e+01,0.000000000000000000e+00,-1.477881061919053900e+04
1.910000000000000000e+02,5.727897739808377082e+02,2.526931846059748210e+01,0.000000000000000000e+00,-1.474830821768523310e+04
1.920000000000000000e+02,6.674049732460343876e+02,2.527496184134534118e+01,0.000000000000000000e+00,-1.471320758965818095e+04
1.930000000000000000e+02,7.467907375839841961e+02,2.528525747031626381e+01,0.000000000000000000e+00,-1.467454726221942110e+04
1.940000000000000000e+02,8.130347646505407511e+02,2.528566110497228436e+01,0.000000000000000000e+00,-1.463160726828919724e+04
1.950000000000000000e+02,8.679286665206916496e+02,2.528688244342441394e+01,0.000000000000000000e+00,-1.458435687772071105e+04
1.960000000000000000e+02,9.368483168321401990e+02,2.528112426235432864e+01,0.000000000000000000e+00,-1.453382428838912165e+04
1.970000000000000000e+02,9.936838693047059223e+02,2.529783153235625193e+01,0.000000000000000000e+00,-1.447833803356895805e+04
1.980000000000000000e+02,1.040126497323580679e+03,2.529321997172506542e+01,0.000000000000000000e+00,-1.441869456592187635e+04
1.990000000000000000e+02,1.077622688340321929e+03,2.528519766586495621e+01,0.000000000000000000e+00,-1.435428354743649834e+04
2.000000000000000000e+02,1.107410284716770775e+03,2.529256946559613439e+01,0.000000000000000000e+00,-1.428724027964987908e+04
2.010000000000000000e+02,1.145010240341884582e+03,2.530716178467016420e+01,0.000000000000000000e+00,-1.421645341368997470e+04
2.020000000000000000e+02,1.174722703816405556e+03,2.530917757912770227e+01,0.000000000000000000e+00,-1.414095254516237765e+04
2.030000000000000000e+02,1.197650397422234164e+03,2.531503127736667125e+01,0.000000000000000000e+00,-1.406230495688167866e+04
2.040000000000000000e+02,1.214736864892068070e+03,2.532235678349450225e+01,0.000000000000000000e+00,-1.397941328371156123e+04
2.050000000000000000e+02,1.226789805411449379e+03,2.532252731247814026e+01,0.000000000000000000e+00,-1.389224483724002494e+04
2.060000000000000000e+02,1.261286532054447434e+03,2.529336436174877534e+01,0.000000000000000000e+00,-1.380200280817336170e+04
2.070000000000000000e+02,1.288120766688188496e+03,2.528473161437820593e+01,0.000000000000000000e+00,-1.370946645156462910e+04
2.080000000000000000e+02,1.308386762773368673e+03,2.528268389547971040e+01,0.000000000000000000e+00,-1.361294162415561732e+04
2.090000000000000000e+02,1.323016590343974485e+03,2.527016036377143493e+01,0.000000000000000000e+00,-1.351255134844165877e+04
2.100000000000000000e+02,1.332804693735321052e+03,2.527892253117661525e+01,0.000000000000000000e+00,-1.340887846942592296e+04
2.110000000000000000e+02,1.333623446186117008e+03,2.527285366093830277e+01,-6.304390262812376022e-05,-1.330345485829119571e+04
2.120000000000000000e+02,1.331564005467074594e+03,2.527893444112226007e+01,0.000000000000000000e+00,-1.319333069358294597e+04
2.130000000000000000e+02,1.327021412726900280e+03,2.527488670757552924e+01,0.000000000000000000e+00,-1.307970188937667990e+04
2.140000000000000000e+02,1.320335534162214344e+03,2.526795286138890262e+01,0.000000000000000000e+00,-1.296295303762424737e+04
2.150000000000000000e+02,1.311798574720526858e+03,2.526492029903649694e+01,0.000000000000000000e+00,-1.284388602614006959e+04
2.160000000000000000e+02,1.309612806604094885e+03,2.526669577227896468e+01,0.000000000000000000e+00,-1.272119867156926193e+04
2.170000000000000000e+02,1.304991348922450470e+03,2.525502184125803140e+01,0.000000000000000000e+00,-1.259552357606290025e+04
2.180000000000000000e+02,1.298265966575949278e+03,2.523456935333295093e+01,0.000000000000000000e+00,-1.246760222209966742e+04
2.190000000000000000e+02,1.289722669932780718e+03,2.522454932037156894e+01,0.000000000000000000e+00,-1.233785263411881169e+04
2.200000000000000000e+02,1.279607664610902020e+03,2.520916897603058260e+01,0.000000000000000000e+00,-1.220493540945980931e+04
2.210000000000000000e+02,1.258197696801836400e+03,2.520862850198176019e+01,0.000000000000000000e+00,-1.206928350256959675e+04
2.220000000000000000e+02,1.236930412875327420e+03,2.519592136194821919e+01,0.000000000000000000e+00,-1.193223425385411247e+04
2.230000000000000000e+02,1.215786956308490517e+03,2.519517576382696689e+01,0.000000000000000000e+00,-1.179312887625931762e+04
2.240000000000000000e+02,1.194749551237032620e+03,2.519458702467208866e+01,0.000000000000000000e+00,-1.165196318395409617e+04
2.250000000000000000e+02,1.173800120252285978e+03,2.520683244358916042e+01,0.000000000000000000e+00,-1.150900869993164088e+04
2.260000000000000000e+02,1.167488426767504961e+03,2.519522026627579692e+01,0.000000000000000000e+00,-1.136331793310696958e+04
2.270000000000000000e+02,1.159458522922889642e+03,2.517655389598512983e+01,0.000000000000000000e+00,-1.121684488086897181e+04
2.280000000000000000e+02,1.149926762929056395e+03,2.517701366482375036e+01,0.000000000000000000e+00,-1.106918346282417770e+04
